LIFE_STAGE,SPECIES_CODE,SOURCE,x,y,PRES,PRES2
SUBADULT,SCA_COER,RVC,579251.8086582131,2790153.7682259423,0,ABSENCE
SUBADULT,SCA_COER,RVC,579270.2740930595,2788375.354706023,1,PRESENCE
SUBADULT,SCA_COER,RVC,579275.0286111969,2790145.044752906,0,ABSENCE
SUBADULT,SCA_COER,RVC,579323.7488464637,2788534.029009937,0,ABSENCE
SUBADULT,SCA_COER,RVC,579333.5054279205,2788588.3498272286,0,ABSENCE
SUBADULT,SCA_COER,RVC,579374.656080279,2789474.5293307942,0,ABSENCE
SUBADULT,SCA_COER,RVC,579394.72213785,2790003.9956797916,0,ABSENCE
SUBADULT,SCA_COER,RVC,579408.638228734,2790551.145187286,0,ABSENCE
SUBADULT,SCA_COER,RVC,579413.216755332,2789770.437578801,0,ABSENCE
SUBADULT,SCA_COER,RVC,579415.0911637102,2789107.1017208034,0,ABSENCE
SUBADULT,SCA_COER,RVC,579415.1430988462,2789098.242638635,0,ABSENCE
SUBADULT,SCA_COER,RVC,579421.2657331919,2791317.5579471868,0,ABSENCE
SUBADULT,SCA_COER,RVC,579425.1547042377,2789624.327595735,0,ABSENCE
SUBADULT,SCA_COER,RVC,579427.7928382553,2789518.030362623,0,ABSENCE
SUBADULT,SCA_COER,RVC,579428.7560973311,2789869.089474411,0,ABSENCE
SUBADULT,SCA_COER,RVC,579435.2073870483,2792545.776589986,0,ABSENCE
SUBADULT,SCA_COER,RVC,579437.9012973246,2790542.4574541748,0,ABSENCE
SUBADULT,SCA_COER,RVC,579441.0783278896,2790000.9452722236,1,PRESENCE
SUBADULT,SCA_COER,RVC,579444.1219815273,2792571.2997873724,0,ABSENCE
SUBADULT,SCA_COER,RVC,579446.563881351,2790782.819628187,1,PRESENCE
SUBADULT,SCA_COER,RVC,579457.1356415763,2791384.214074654,0,ABSENCE
SUBADULT,SCA_COER,RVC,579460.9641148009,2789530.4065935705,0,ABSENCE
SUBADULT,SCA_COER,RVC,579464.5775843859,2790802.859021233,0,ABSENCE
SUBADULT,SCA_COER,RVC,579468.528615735,2790816.1713243723,1,PRESENCE
SUBADULT,SCA_COER,RVC,579474.0469405935,2789875.9997373875,0,ABSENCE
SUBADULT,SCA_COER,RVC,579474.0923115109,2790211.549709689,0,ABSENCE
SUBADULT,SCA_COER,RVC,579484.9391704185,2789564.877418716,0,ABSENCE
SUBADULT,SCA_COER,RVC,579492.3144830471,2792597.05374966,0,ABSENCE
SUBADULT,SCA_COER,RVC,579515.1158384096,2795569.5309854955,0,ABSENCE
SUBADULT,SCA_COER,RVC,579517.9668031668,2789773.267068372,0,ABSENCE
SUBADULT,SCA_COER,RVC,579529.3168087447,2795551.8956497167,0,ABSENCE
SUBADULT,SCA_COER,RVC,579546.442570494,2790241.8750343467,0,ABSENCE
SUBADULT,SCA_COER,RVC,579572.2144945506,2789627.4056533766,0,ABSENCE
SUBADULT,SCA_COER,RVC,579572.3369748126,2789778.0161139295,0,ABSENCE
SUBADULT,SCA_COER,RVC,579612.1469455388,2790031.850392499,0,ABSENCE
SUBADULT,SCA_COER,RVC,579627.4019169476,2789835.9258571346,0,ABSENCE
SUBADULT,SCA_COER,RVC,579633.7691957046,2795768.460300909,0,ABSENCE
SUBADULT,SCA_COER,RVC,579650.425027066,2790032.075488603,0,ABSENCE
SUBADULT,SCA_COER,RVC,579678.1764496443,2789938.1076050443,0,ABSENCE
SUBADULT,SCA_COER,RVC,579681.302678342,2789920.4071968272,0,ABSENCE
SUBADULT,SCA_COER,RVC,579698.2583246947,2791318.0787805645,0,ABSENCE
SUBADULT,SCA_COER,RVC,579701.0816700257,2790838.579606311,1,PRESENCE
SUBADULT,SCA_COER,RVC,579705.0389795676,2790850.784597393,0,ABSENCE
SUBADULT,SCA_COER,RVC,579714.1129900268,2791362.4692387255,0,ABSENCE
SUBADULT,SCA_COER,RVC,579729.5288017514,2791823.24991362,1,PRESENCE
SUBADULT,SCA_COER,RVC,579735.7219933119,2791797.815564664,1,PRESENCE
SUBADULT,SCA_COER,RVC,579773.2903908367,2790379.4230070123,0,ABSENCE
SUBADULT,SCA_COER,RVC,579779.1556302897,2797236.6686836225,0,ABSENCE
SUBADULT,SCA_COER,RVC,579780.0412775073,2790430.404383624,0,ABSENCE
SUBADULT,SCA_COER,RVC,579797.3889622678,2797217.950030259,0,ABSENCE
SUBADULT,SCA_COER,RVC,579815.7058893368,2802118.475285138,0,ABSENCE
SUBADULT,SCA_COER,RVC,579835.4281652075,2789749.664000138,0,ABSENCE
SUBADULT,SCA_COER,RVC,579872.4178532894,2790480.783214621,0,ABSENCE
SUBADULT,SCA_COER,RVC,580002.9602402655,2790038.5833812105,0,ABSENCE
SUBADULT,SCA_COER,RVC,580196.750985569,2793543.6353154397,0,ABSENCE
SUBADULT,SCA_COER,RVC,580202.932064097,2790461.695977544,0,ABSENCE
SUBADULT,SCA_COER,RVC,580203.6472787469,2794587.9848010875,0,ABSENCE
SUBADULT,SCA_COER,RVC,580210.7512596437,2793560.329828505,0,ABSENCE
SUBADULT,SCA_COER,RVC,580212.756100566,2794580.2868237244,0,ABSENCE
SUBADULT,SCA_COER,RVC,580314.1542403193,2793276.3336687186,0,ABSENCE
SUBADULT,SCA_COER,RVC,580383.1368128452,2795224.7180857067,0,ABSENCE
SUBADULT,SCA_COER,RVC,580436.915238158,2791769.8500577174,0,ABSENCE
SUBADULT,SCA_COER,RVC,580447.2307257594,2791728.9364806567,0,ABSENCE
SUBADULT,SCA_COER,RVC,580720.1721753182,2795780.444984999,0,ABSENCE
SUBADULT,SCA_COER,RVC,580723.1134486703,2795793.751790946,0,ABSENCE
SUBADULT,SCA_COER,RVC,580735.2886393744,2799818.2570486153,0,ABSENCE
SUBADULT,SCA_COER,RVC,580737.3681108754,2799807.195080988,0,ABSENCE
SUBADULT,SCA_COER,RVC,580786.5236060905,2800003.5066145197,0,ABSENCE
SUBADULT,SCA_COER,RVC,580792.6095073887,2799995.790977874,0,ABSENCE
SUBADULT,SCA_COER,RVC,580847.0551030033,2791230.76076668,0,ABSENCE
SUBADULT,SCA_COER,RVC,580882.202252952,2803516.8943453934,0,ABSENCE
SUBADULT,SCA_COER,RVC,580887.1806173023,2803525.783821813,0,ABSENCE
SUBADULT,SCA_COER,RVC,580923.5162031665,2811364.5510562765,0,ABSENCE
SUBADULT,SCA_COER,RVC,580928.5448426234,2811364.5813704194,0,ABSENCE
SUBADULT,SCA_COER,RVC,581081.7981526873,2792231.0680857413,0,ABSENCE
SUBADULT,SCA_COER,RVC,581086.6879229249,2792255.46089727,0,ABSENCE
SUBADULT,SCA_COER,RVC,581110.1316209255,2802933.533047337,0,ABSENCE
SUBADULT,SCA_COER,RVC,581113.1973762305,2802925.7993798414,0,ABSENCE
SUBADULT,SCA_COER,RVC,581233.4329560659,2803014.0122497417,0,ABSENCE
SUBADULT,SCA_COER,RVC,581247.6688524373,2802989.734269098,0,ABSENCE
SUBADULT,SCA_COER,RVC,581281.0119713747,2811788.652786979,0,ABSENCE
SUBADULT,SCA_COER,RVC,581308.8232746627,2793503.7642773143,0,ABSENCE
SUBADULT,SCA_COER,RVC,581314.2547050387,2802629.108269152,1,PRESENCE
SUBADULT,SCA_COER,RVC,581319.3066693735,2802625.8164215293,1,PRESENCE
SUBADULT,SCA_COER,RVC,581336.269891073,2813622.9427463408,0,ABSENCE
SUBADULT,SCA_COER,RVC,581345.4088730802,2803136.50724892,0,ABSENCE
SUBADULT,SCA_COER,RVC,581354.5395480345,2803124.3804695667,0,ABSENCE
SUBADULT,SCA_COER,RVC,581372.8266810416,2792239.4599565095,0,ABSENCE
SUBADULT,SCA_COER,RVC,581386.7403544339,2792270.5517701544,0,ABSENCE
SUBADULT,SCA_COER,RVC,581407.073378831,2792908.5557617443,0,ABSENCE
SUBADULT,SCA_COER,RVC,581410.6490113325,2801999.553202571,0,ABSENCE
SUBADULT,SCA_COER,RVC,581414.9530392474,2799286.340170501,0,ABSENCE
SUBADULT,SCA_COER,RVC,581418.7807372215,2801986.3129751678,0,ABSENCE
SUBADULT,SCA_COER,RVC,581435.2724957821,2813879.3673624066,0,ABSENCE
SUBADULT,SCA_COER,RVC,581445.990475224,2792968.591486555,0,ABSENCE
SUBADULT,SCA_COER,RVC,581464.2918981503,2813902.800332041,0,ABSENCE
SUBADULT,SCA_COER,RVC,581546.004411195,2794754.3802347095,0,ABSENCE
SUBADULT,SCA_COER,RVC,581561.1356952452,2794750.0417912314,0,ABSENCE
SUBADULT,SCA_COER,RVC,581617.6094670519,2805215.7299308367,1,PRESENCE
SUBADULT,SCA_COER,RVC,581631.1742491391,2805799.439288938,1,PRESENCE
SUBADULT,SCA_COER,RVC,581651.9375835853,2793554.5589110875,1,PRESENCE
SUBADULT,SCA_COER,RVC,581653.1853740624,2793514.6987714283,0,ABSENCE
SUBADULT,SCA_COER,RVC,581653.4535205256,2803951.238813022,0,ABSENCE
SUBADULT,SCA_COER,RVC,581655.1860429329,2803665.527347043,0,ABSENCE
SUBADULT,SCA_COER,RVC,581667.0914979266,2800039.8185514705,0,ABSENCE
SUBADULT,SCA_COER,RVC,581669.2857140314,2800009.9308414417,0,ABSENCE
SUBADULT,SCA_COER,RVC,581743.3160406147,2801745.7467882256,0,ABSENCE
SUBADULT,SCA_COER,RVC,581781.021180343,2801337.3276928505,0,ABSENCE
SUBADULT,SCA_COER,RVC,581781.5879859823,2801741.549189256,0,ABSENCE
SUBADULT,SCA_COER,RVC,581815.4129807557,2806608.999204906,0,ABSENCE
SUBADULT,SCA_COER,RVC,581822.7487545627,2805899.1662476095,0,ABSENCE
SUBADULT,SCA_COER,RVC,581823.4886136716,2806604.6185143506,0,ABSENCE
SUBADULT,SCA_COER,RVC,581825.8749314372,2805881.4660146935,0,ABSENCE
SUBADULT,SCA_COER,RVC,581869.5964621444,2804814.148062074,0,ABSENCE
SUBADULT,SCA_COER,RVC,581880.1136188101,2801262.6228960417,0,ABSENCE
SUBADULT,SCA_COER,RVC,581949.6419058564,2801249.756053331,0,ABSENCE
SUBADULT,SCA_COER,RVC,581971.5022199868,2800965.2751792613,0,ABSENCE
SUBADULT,SCA_COER,RVC,581981.6952492448,2800944.2956777504,0,ABSENCE
SUBADULT,SCA_COER,RVC,582030.2618990417,2794938.930571315,0,ABSENCE
SUBADULT,SCA_COER,RVC,582031.8295445523,2805602.5344986627,0,ABSENCE
SUBADULT,SCA_COER,RVC,582052.8187390108,2801992.3735928596,0,ABSENCE
SUBADULT,SCA_COER,RVC,582090.9551901593,2802010.3250301797,0,ABSENCE
SUBADULT,SCA_COER,RVC,582151.5221373562,2804455.943889121,0,ABSENCE
SUBADULT,SCA_COER,RVC,582154.6017025873,2804445.995616478,0,ABSENCE
SUBADULT,SCA_COER,RVC,582241.7970955003,2806643.7157575754,0,ABSENCE
SUBADULT,SCA_COER,RVC,582337.1193563782,2815869.45424849,1,PRESENCE
SUBADULT,SCA_COER,RVC,582351.1849047809,2806031.962507525,0,ABSENCE
SUBADULT,SCA_COER,RVC,582369.6565454451,2803670.98601681,0,ABSENCE
SUBADULT,SCA_COER,RVC,582374.7829146916,2803655.5130562093,0,ABSENCE
SUBADULT,SCA_COER,RVC,582375.1828494038,2806056.4734244933,0,ABSENCE
SUBADULT,SCA_COER,RVC,582395.3800190794,2806044.415106436,0,ABSENCE
SUBADULT,SCA_COER,RVC,582396.3590185147,2806048.850920784,0,ABSENCE
SUBADULT,SCA_COER,RVC,582498.6496100214,2802491.233071686,0,ABSENCE
SUBADULT,SCA_COER,RVC,582516.8664557842,2802474.7328805593,0,ABSENCE
SUBADULT,SCA_COER,RVC,582537.7082582855,2807936.8229062827,0,ABSENCE
SUBADULT,SCA_COER,RVC,582538.5435027623,2802386.2696589567,0,ABSENCE
SUBADULT,SCA_COER,RVC,582541.5220058598,2802392.9326054947,0,ABSENCE
SUBADULT,SCA_COER,RVC,582547.6878566375,2796120.3979478837,0,ABSENCE
SUBADULT,SCA_COER,RVC,582557.9369153752,2795596.6409620405,0,ABSENCE
SUBADULT,SCA_COER,RVC,582591.0257943239,2802362.227365482,0,ABSENCE
SUBADULT,SCA_COER,RVC,582675.6612205927,2794458.9122565947,0,ABSENCE
SUBADULT,SCA_COER,RVC,582676.9986346997,2805243.2380700214,0,ABSENCE
SUBADULT,SCA_COER,RVC,582687.3115969029,2794529.859650816,1,PRESENCE
SUBADULT,SCA_COER,RVC,582692.6649576566,2794477.8427406265,0,ABSENCE
SUBADULT,SCA_COER,RVC,582715.4666360288,2794536.676554496,0,ABSENCE
SUBADULT,SCA_COER,RVC,582726.2853065067,2802625.522963705,0,ABSENCE
SUBADULT,SCA_COER,RVC,582811.7699460245,2808031.534887551,0,ABSENCE
SUBADULT,SCA_COER,RVC,582818.845928771,2808026.0411878256,0,ABSENCE
SUBADULT,SCA_COER,RVC,582860.477644604,2806657.480057582,0,ABSENCE
SUBADULT,SCA_COER,RVC,582875.5689080721,2806657.57303709,0,ABSENCE
SUBADULT,SCA_COER,RVC,582950.9590924834,2805852.9169568475,0,ABSENCE
SUBADULT,SCA_COER,RVC,582953.3517415806,2808726.784852463,0,ABSENCE
SUBADULT,SCA_COER,RVC,582957.8109164438,2805883.9679677524,0,ABSENCE
SUBADULT,SCA_COER,RVC,582985.6384544392,2806266.2119934624,0,ABSENCE
SUBADULT,SCA_COER,RVC,582990.8603168989,2806235.235424749,0,ABSENCE
SUBADULT,SCA_COER,RVC,583043.869999702,2806286.5055655413,0,ABSENCE
SUBADULT,SCA_COER,RVC,583044.1030901303,2795955.1094092764,0,ABSENCE
SUBADULT,SCA_COER,RVC,583048.1974547445,2797254.165733035,0,ABSENCE
SUBADULT,SCA_COER,RVC,583051.1360734737,2797267.473140815,0,ABSENCE
SUBADULT,SCA_COER,RVC,583060.0076622388,2808723.013788272,0,ABSENCE
SUBADULT,SCA_COER,RVC,583072.1732571356,2795975.21596397,0,ABSENCE
SUBADULT,SCA_COER,RVC,583102.6045374671,2795938.857526797,1,PRESENCE
SUBADULT,SCA_COER,RVC,583106.7274554938,2795923.3786928193,0,ABSENCE
SUBADULT,SCA_COER,RVC,583117.8790973003,2804892.6755748927,0,ABSENCE
SUBADULT,SCA_COER,RVC,583149.2332034337,2817533.461113677,0,ABSENCE
SUBADULT,SCA_COER,RVC,583153.3918184789,2817511.337486622,1,PRESENCE
SUBADULT,SCA_COER,RVC,583208.3917489068,2810590.0048860437,0,ABSENCE
SUBADULT,SCA_COER,RVC,583222.4428624611,2797733.654933668,0,ABSENCE
SUBADULT,SCA_COER,RVC,583248.9157421682,2803717.3686449416,0,ABSENCE
SUBADULT,SCA_COER,RVC,583258.0204136706,2803709.672757201,0,ABSENCE
SUBADULT,SCA_COER,RVC,583359.0514849138,2808030.4876659582,0,ABSENCE
SUBADULT,SCA_COER,RVC,583375.1265997414,2808033.9097393095,0,ABSENCE
SUBADULT,SCA_COER,RVC,583388.2986027574,2805747.089605059,0,ABSENCE
SUBADULT,SCA_COER,RVC,583389.0924976775,2818244.8432750297,0,ABSENCE
SUBADULT,SCA_COER,RVC,583390.9483706444,2803044.915600689,0,ABSENCE
SUBADULT,SCA_COER,RVC,583397.2496172827,2814673.297774223,0,ABSENCE
SUBADULT,SCA_COER,RVC,583403.7615820239,2805687.382771161,0,ABSENCE
SUBADULT,SCA_COER,RVC,583425.443974518,2797793.6026157956,0,ABSENCE
SUBADULT,SCA_COER,RVC,583427.3521416641,2814683.452291383,0,ABSENCE
SUBADULT,SCA_COER,RVC,583438.5458611071,2797954.2633032883,0,ABSENCE
SUBADULT,SCA_COER,RVC,583443.4996859896,2805769.5809709607,1,PRESENCE
SUBADULT,SCA_COER,RVC,583446.6339763665,2797948.776071404,1,PRESENCE
SUBADULT,SCA_COER,RVC,583451.3967090012,2814212.927573098,0,ABSENCE
SUBADULT,SCA_COER,RVC,583510.5935005337,2796723.2292150073,1,PRESENCE
SUBADULT,SCA_COER,RVC,583522.8386796128,2816625.4434465826,0,ABSENCE
SUBADULT,SCA_COER,RVC,583535.7791663794,2805978.3555916445,0,ABSENCE
SUBADULT,SCA_COER,RVC,583538.2865181159,2805898.6342112217,0,ABSENCE
SUBADULT,SCA_COER,RVC,583545.2254893964,2816582.391626226,0,ABSENCE
SUBADULT,SCA_COER,RVC,583655.1425094738,2809594.9557731007,0,ABSENCE
SUBADULT,SCA_COER,RVC,583657.0155103747,2807839.640514122,0,ABSENCE
SUBADULT,SCA_COER,RVC,583677.0665300465,2807850.8399087666,1,PRESENCE
SUBADULT,SCA_COER,RVC,583689.4257736175,2811357.1449929397,0,ABSENCE
SUBADULT,SCA_COER,RVC,583710.4788980243,2807655.027392632,0,ABSENCE
SUBADULT,SCA_COER,RVC,583723.062087222,2807411.464471489,0,ABSENCE
SUBADULT,SCA_COER,RVC,583743.1814738639,2798670.453659807,0,ABSENCE
SUBADULT,SCA_COER,RVC,583822.7431528801,2805784.1203065333,0,ABSENCE
SUBADULT,SCA_COER,RVC,583830.4093375448,2805361.1191362664,0,ABSENCE
SUBADULT,SCA_COER,RVC,583836.6051137666,2805335.6862078407,0,ABSENCE
SUBADULT,SCA_COER,RVC,583915.913801327,2798252.9112454923,1,PRESENCE
SUBADULT,SCA_COER,RVC,583918.9477156561,2798250.7152136755,1,PRESENCE
SUBADULT,SCA_COER,RVC,583938.0350818946,2798419.16605177,0,ABSENCE
SUBADULT,SCA_COER,RVC,583942.4414692225,2809335.386470936,0,ABSENCE
SUBADULT,SCA_COER,RVC,584081.8822223281,2808914.314789251,0,ABSENCE
SUBADULT,SCA_COER,RVC,584104.3289190949,2809988.695383158,0,ABSENCE
SUBADULT,SCA_COER,RVC,584107.7000825064,2809932.235789704,0,ABSENCE
SUBADULT,SCA_COER,RVC,584111.7965277777,2803968.585988513,1,PRESENCE
SUBADULT,SCA_COER,RVC,584112.4172277241,2809982.101241947,0,ABSENCE
SUBADULT,SCA_COER,RVC,584117.7512357574,2803981.9126660903,0,ABSENCE
SUBADULT,SCA_COER,RVC,584118.6186870561,2797550.943525394,0,ABSENCE
SUBADULT,SCA_COER,RVC,584121.5738024773,2809965.546612388,0,ABSENCE
SUBADULT,SCA_COER,RVC,584121.7010921406,2797540.995702637,1,PRESENCE
SUBADULT,SCA_COER,RVC,584122.3511323519,2803567.7527538883,0,ABSENCE
SUBADULT,SCA_COER,RVC,584140.0182096142,2809269.0670469995,0,ABSENCE
SUBADULT,SCA_COER,RVC,584146.7612148265,2809316.7302254234,0,ABSENCE
SUBADULT,SCA_COER,RVC,584153.7676595896,2807394.218905992,0,ABSENCE
SUBADULT,SCA_COER,RVC,584226.9488009409,2797615.850950173,1,PRESENCE
SUBADULT,SCA_COER,RVC,584287.8145465638,2798832.209971547,0,ABSENCE
SUBADULT,SCA_COER,RVC,584290.6946977421,2801431.41721547,1,PRESENCE
SUBADULT,SCA_COER,RVC,584297.3017333156,2797796.8041717806,1,PRESENCE
SUBADULT,SCA_COER,RVC,584305.3557258325,2797796.8544700276,1,PRESENCE
SUBADULT,SCA_COER,RVC,584327.7244551363,2810294.6490851766,0,ABSENCE
SUBADULT,SCA_COER,RVC,584369.6176547267,2802651.2185072913,0,ABSENCE
SUBADULT,SCA_COER,RVC,584403.5663917472,2812949.726009061,0,ABSENCE
SUBADULT,SCA_COER,RVC,584410.7032544168,2812934.26633553,0,ABSENCE
SUBADULT,SCA_COER,RVC,584425.0340716703,2801195.2628868474,0,ABSENCE
SUBADULT,SCA_COER,RVC,584437.1813867227,2801184.2644343376,0,ABSENCE
SUBADULT,SCA_COER,RVC,584443.6640382928,2808651.8994584754,0,ABSENCE
SUBADULT,SCA_COER,RVC,584443.7476091352,2804952.9790667,0,ABSENCE
SUBADULT,SCA_COER,RVC,584446.8704753218,2804936.386777661,0,ABSENCE
SUBADULT,SCA_COER,RVC,584447.7921710897,2808635.3134392346,0,ABSENCE
SUBADULT,SCA_COER,RVC,584480.5158947093,2802139.1616236935,0,ABSENCE
SUBADULT,SCA_COER,RVC,584481.8845791747,2798546.5940485173,1,PRESENCE
SUBADULT,SCA_COER,RVC,584488.2752163626,2802346.3043962275,0,ABSENCE
SUBADULT,SCA_COER,RVC,584496.257047418,2802357.429003154,0,ABSENCE
SUBADULT,SCA_COER,RVC,584496.279951752,2798980.8047523755,1,PRESENCE
SUBADULT,SCA_COER,RVC,584498.3764987548,2798967.528473459,0,ABSENCE
SUBADULT,SCA_COER,RVC,584507.7935559597,2802122.7208415912,1,PRESENCE
SUBADULT,SCA_COER,RVC,584520.3635101684,2798993.137558444,1,PRESENCE
SUBADULT,SCA_COER,RVC,584525.3483916189,2804937.9868458593,0,ABSENCE
SUBADULT,SCA_COER,RVC,584526.2363791957,2804956.819225959,0,ABSENCE
SUBADULT,SCA_COER,RVC,584574.1367915999,2810457.8886835747,0,ABSENCE
SUBADULT,SCA_COER,RVC,584581.2627033386,2802123.1818012265,0,ABSENCE
SUBADULT,SCA_COER,RVC,584588.272931935,2802128.763082325,0,ABSENCE
SUBADULT,SCA_COER,RVC,584588.886299776,2803633.8001352386,0,ABSENCE
SUBADULT,SCA_COER,RVC,584589.6013609517,2814864.6085573193,0,ABSENCE
SUBADULT,SCA_COER,RVC,584589.8241500916,2814988.646934602,0,ABSENCE
SUBADULT,SCA_COER,RVC,584600.9133672295,2803641.6278888755,0,ABSENCE
SUBADULT,SCA_COER,RVC,584609.7237223183,2815021.996718685,0,ABSENCE
SUBADULT,SCA_COER,RVC,584614.0628485569,2805232.0210209624,0,ABSENCE
SUBADULT,SCA_COER,RVC,584614.8749665432,2811016.308798346,0,ABSENCE
SUBADULT,SCA_COER,RVC,584617.8713130015,2811019.6500850944,0,ABSENCE
SUBADULT,SCA_COER,RVC,584626.4435995872,2810138.160327004,0,ABSENCE
SUBADULT,SCA_COER,RVC,584629.8482491828,2814860.4326889897,0,ABSENCE
SUBADULT,SCA_COER,RVC,584634.4832403054,2810139.3184518795,0,ABSENCE
SUBADULT,SCA_COER,RVC,584663.5501922334,2808399.673549146,0,ABSENCE
SUBADULT,SCA_COER,RVC,584668.7404311124,2808374.234568035,0,ABSENCE
SUBADULT,SCA_COER,RVC,584686.4715884875,2817991.622957451,0,ABSENCE
SUBADULT,SCA_COER,RVC,584711.6025531114,2817991.7819438223,0,ABSENCE
SUBADULT,SCA_COER,RVC,584730.189234135,2810753.4586903104,0,ABSENCE
SUBADULT,SCA_COER,RVC,584734.2752543894,2810743.51726557,0,ABSENCE
SUBADULT,SCA_COER,RVC,584736.30660731,2805633.6907860935,0,ABSENCE
SUBADULT,SCA_COER,RVC,584748.520675968,2799051.0487849647,1,PRESENCE
SUBADULT,SCA_COER,RVC,584755.8761556726,2812101.4100928744,0,ABSENCE
SUBADULT,SCA_COER,RVC,584761.4680648999,2799073.2791518657,1,PRESENCE
SUBADULT,SCA_COER,RVC,584773.035683015,2812091.5512477504,0,ABSENCE
SUBADULT,SCA_COER,RVC,584777.8188589525,2815629.95457098,0,ABSENCE
SUBADULT,SCA_COER,RVC,584813.6899360878,2807403.9026109097,0,ABSENCE
SUBADULT,SCA_COER,RVC,584821.7381957037,2807403.9533793535,0,ABSENCE
SUBADULT,SCA_COER,RVC,584824.2908188577,2816706.714666692,0,ABSENCE
SUBADULT,SCA_COER,RVC,584831.9296370893,2811684.3746330948,1,PRESENCE
SUBADULT,SCA_COER,RVC,584832.3264880973,2816707.873030018,0,ABSENCE
SUBADULT,SCA_COER,RVC,584835.0839376455,2811344.4016016047,0,ABSENCE
SUBADULT,SCA_COER,RVC,584837.1164078309,2811341.092039608,0,ABSENCE
SUBADULT,SCA_COER,RVC,584842.5481798062,2816681.358340841,0,ABSENCE
SUBADULT,SCA_COER,RVC,584845.9101606339,2816785.4823956224,0,ABSENCE
SUBADULT,SCA_COER,RVC,584855.3270445286,2811642.438696073,0,ABSENCE
SUBADULT,SCA_COER,RVC,584856.509769219,2801407.281094235,0,ABSENCE
SUBADULT,SCA_COER,RVC,584877.5182324928,2805260.2590742568,0,ABSENCE
SUBADULT,SCA_COER,RVC,584884.4568076974,2805276.914744585,0,ABSENCE
SUBADULT,SCA_COER,RVC,584914.1881279331,2805668.0359885143,0,ABSENCE
SUBADULT,SCA_COER,RVC,584918.2407336696,2805663.631719471,0,ABSENCE
SUBADULT,SCA_COER,RVC,584933.4074047531,2813765.9541758285,0,ABSENCE
SUBADULT,SCA_COER,RVC,584943.1982480487,2813490.2556141703,0,ABSENCE
SUBADULT,SCA_COER,RVC,584961.9745059691,2813542.4257240705,1,PRESENCE
SUBADULT,SCA_COER,RVC,584984.3952750829,2804110.2826604717,0,ABSENCE
SUBADULT,SCA_COER,RVC,584994.3046306977,2803975.2351997667,1,PRESENCE
SUBADULT,SCA_COER,RVC,584998.6403074026,2813627.9333985737,0,ABSENCE
SUBADULT,SCA_COER,RVC,585012.3409265422,2803987.5311126714,0,ABSENCE
SUBADULT,SCA_COER,RVC,585023.7794740263,2813628.0927406037,1,PRESENCE
SUBADULT,SCA_COER,RVC,585051.6459987422,2807321.2384208106,0,ABSENCE
SUBADULT,SCA_COER,RVC,585059.5195795929,2814176.5184313525,0,ABSENCE
SUBADULT,SCA_COER,RVC,585061.9332339751,2805057.65063949,0,ABSENCE
SUBADULT,SCA_COER,RVC,585063.675160631,2814155.502800739,0,ABSENCE
SUBADULT,SCA_COER,RVC,585066.8136504154,2807309.152265552,0,ABSENCE
SUBADULT,SCA_COER,RVC,585067.9144885674,2805066.548128907,0,ABSENCE
SUBADULT,SCA_COER,RVC,585077.7770289995,2808597.203109156,1,PRESENCE
SUBADULT,SCA_COER,RVC,585086.3484099393,2803582.668576166,0,ABSENCE
SUBADULT,SCA_COER,RVC,585110.4099595334,2806143.2694587135,1,PRESENCE
SUBADULT,SCA_COER,RVC,585131.8365295691,2802754.5772459204,0,ABSENCE
SUBADULT,SCA_COER,RVC,585132.7659291801,2802766.765154347,0,ABSENCE
SUBADULT,SCA_COER,RVC,585139.6074564323,2799452.1941098915,0,ABSENCE
SUBADULT,SCA_COER,RVC,585166.9106120918,2810881.365527993,0,ABSENCE
SUBADULT,SCA_COER,RVC,585182.5032447313,2800629.68866807,0,ABSENCE
SUBADULT,SCA_COER,RVC,585183.9946991906,2810883.688840117,0,ABSENCE
SUBADULT,SCA_COER,RVC,585197.4993398595,2806849.274686229,0,ABSENCE
SUBADULT,SCA_COER,RVC,585206.1055801148,2808348.8362867725,0,ABSENCE
SUBADULT,SCA_COER,RVC,585207.9981570131,2808367.6752007506,0,ABSENCE
SUBADULT,SCA_COER,RVC,585208.779458003,2808403.1190561806,0,ABSENCE
SUBADULT,SCA_COER,RVC,585210.6274263284,2806841.605611567,0,ABSENCE
SUBADULT,SCA_COER,RVC,585218.8170506664,2804436.2501563383,0,ABSENCE
SUBADULT,SCA_COER,RVC,585233.8617997438,2804444.0976231545,0,ABSENCE
SUBADULT,SCA_COER,RVC,585268.5374613376,2806911.742859859,0,ABSENCE
SUBADULT,SCA_COER,RVC,585268.6498021965,2806894.0241508973,0,ABSENCE
SUBADULT,SCA_COER,RVC,585269.4228030423,2807406.7849626346,0,ABSENCE
SUBADULT,SCA_COER,RVC,585274.4529690275,2807406.816862878,0,ABSENCE
SUBADULT,SCA_COER,RVC,585296.3418799343,2804112.255261636,1,PRESENCE
SUBADULT,SCA_COER,RVC,585322.5282467061,2814405.2215866074,0,ABSENCE
SUBADULT,SCA_COER,RVC,585323.6057276512,2813129.4190364275,0,ABSENCE
SUBADULT,SCA_COER,RVC,585335.1190607253,2807676.31571228,0,ABSENCE
SUBADULT,SCA_COER,RVC,585336.1321029686,2807675.2146771974,0,ABSENCE
SUBADULT,SCA_COER,RVC,585338.8484845326,2805978.5971900164,0,ABSENCE
