SOURCE,ID_SURV,ID_SITE,x,y,PRES_COEL,PRES_COER,PRES_GUAC,PRES_HERB,PRES_GRIS,PRES_SCIU,PRES_INVERT
MVS,M111_5836_2022,M111_5836,562681.5514744294,2797068.950886482,0,0,0,0,1,1,1
MVS,L07_4233_2016,L07_4233,579954.6613426034,2813272.4306937978,0,0,0,0,1,0,1
MVS,M48_4174_2016,M48_4174,567080.693648419,2820951.6788217095,0,0,0,0,1,0,1
MVS,M90_4114_2016,M90_4114,569238.8718440277,2808020.111123579,0,0,0,0,1,0,1
MVS,M87_4758_2018,M87_4758,567638.2599035334,2809038.541351307,0,0,0,0,1,0,1
MVS,M36_4190_2016,M36_4190,568994.234558091,2824649.2027580882,0,0,0,0,1,0,1
MVS,M52_3840_2014,M52_3840,566418.3332565648,2820154.341725164,0,0,0,0,1,0,1
MVS,M117_4290_2016,M117_4290,560312.1225294201,2794016.1653800285,0,0,0,0,1,0,1
MVS,M104_4797_2018,M104_4797,563318.795780718,2800297.775002996,0,0,0,0,1,1,1
MVS,M91_4754_2018,M91_4754,569528.2013932958,2808290.7087542797,0,0,0,0,1,0,1
MVS,L14_4241_2016,L14_4241,581421.88078697,2820546.2393368166,0,0,0,0,1,1,1
MVS,M118_4779_2018,M118_4779,560335.5119668562,2791481.467978316,0,0,0,0,1,1,1
MVS,L17_5947_2022,L17_5947,581935.1157827921,2818799.567739764,0,0,1,1,1,1,1
MVS,M116_5841_2022,M116_5841,560583.9541559413,2795602.0519265183,0,0,0,0,1,0,1
MVS,M90_4755_2018,M90_4755,569241.844080007,2808028.985825502,0,0,0,0,1,0,1
MVS,L12_3824_2014,L12_3824,582173.1593392097,2821285.0897086863,0,0,0,0,1,1,1
MVS,L12_3665_2014,L12_3665,582174.1575189108,2821286.2033184078,0,0,1,1,1,1,1
MVS,M66_3776_2014,M66_3776,567067.5257133448,2815153.094379582,0,0,0,0,1,0,1
MVS,L02_4919_2018,L02_4919,578948.7950785286,2810408.135936072,0,0,0,0,1,1,1
MVS,M55_3843_2014,M55_3843,566339.6090271409,2819004.435274522,0,0,0,0,1,0,1
MVS,M51_6042_2022,M51_6042,566304.5004836821,2820409.5942913173,0,0,0,0,1,0,1
MVS,M91_6028_2022,M91_6028,569527.2355547555,2808282.951782774,0,0,0,0,1,0,1
MVS,M120_4782_2018,M120_4782,560218.1231266499,2794320.2773960237,0,0,0,0,1,0,1
MVS,M109_5918_2022,M109_5918,563051.0887853488,2797921.151534192,0,0,0,0,1,0,1
MVS,L05_4916_2018,L05_4916,579397.3904037568,2811769.6259879824,0,0,1,1,1,1,1
MVS,M109_4816_2018,M109_4816,563055.2552628743,2797891.2712910045,0,0,0,0,1,1,1
MVS,M67_3855_2014,M67_3855,567301.6112948749,2814989.2607626044,0,0,0,0,1,0,1
MVS,M110_4296_2016,M110_4296,562723.6574242585,2797540.8966974565,0,0,0,0,1,0,1
MVS,M81_4764_2018,M81_4764,567611.1662000776,2811223.3509620824,0,0,0,0,1,1,1
MVS,M90_6029_2022,M90_6029,569236.8200045173,2808027.852523327,0,0,0,0,1,1,1
MVS,M64_4937_2018,M64_4937,566639.4395893186,2815915.0848051514,0,0,0,0,1,0,1
MVS,L04_5964_2022,L04_5964,579587.581436475,2811242.4965845672,0,0,0,0,1,1,1
MVS,M80_4736_2018,M80_4736,567807.6752654237,2811544.3879978904,0,0,0,0,1,1,1
MVS,M95_6059_2022,M95_6059,568510.232823319,2805315.3792423513,0,0,0,0,1,0,1
MVS,M84_4873_2018,M84_4873,567562.922553337,2810217.567183857,0,0,0,0,1,0,1
MVS,M101_5862_2022,M101_5862,564598.4961933157,2801059.0939848535,0,0,0,0,1,1,1
MVS,M55_4167_2016,M55_4167,566340.531809919,2819021.051337123,0,0,0,0,1,0,1
MVS,M66_4939_2018,M66_4939,567065.5204175265,2815151.97691691,0,0,0,0,1,0,1
MVS,M116_3709_2014,M116_3709,560588.9984379715,2795599.8597705904,0,0,0,0,1,1,1
MVS,M30_4688_2018,M30_4688,569566.9487073713,2827344.3841522634,0,0,0,0,1,0,1
MVS,M84_4383_2016,M84_4383,567553.8370302503,2810224.1660204586,0,0,0,0,1,0,1
MVS,L03_4918_2018,L03_4918,579228.1702690716,2810790.7448175983,0,0,0,0,1,1,1
MVS,M99_4774_2018,M99_4774,566109.2398965807,2801675.4924504333,0,0,0,0,1,1,1
MVS,M87_6081_2022,M87_6081,567634.230819215,2809039.6284920783,0,0,0,0,1,1,1
MVS,M104_4831_2018,M104_4831,563280.2672483404,2800357.393759675,0,0,0,0,1,0,1
MVS,M110_5835_2022,M110_5835,562720.6783973024,2797532.02369378,0,0,0,0,1,1,1
MVS,L21_5948_2022,L21_5948,580840.4283768418,2815637.74102504,0,0,0,0,1,1,1
MVS,M29_5998_2022,M29_5998,569976.9583488264,2828079.6627820875,0,0,0,0,1,0,1
MVS,M110_4803_2018,M110_4803,562715.6087391885,2797539.751908162,0,0,0,0,1,1,1
MVS,M80_3648_2014,M80_3648,567818.0398833642,2811483.531953295,0,0,0,0,1,0,1
MVS,L03_4341_2016,L03_4341,579236.203339291,2810793.0071240403,0,0,1,1,1,1,1
MVS,M85_4872_2018,M85_4872,567578.0678203265,2810006.1255707922,0,0,0,0,1,0,1
MVS,M82_6076_2022,M82_6076,567690.9909735646,2810950.2193186395,0,0,0,0,1,1,1
MVS,L08_4234_2016,L08_4234,580049.2532672879,2813430.253926897,0,0,0,0,1,0,1
MVS,M49_4894_2018,M49_4894,566676.210169398,2821046.002784566,0,0,0,0,1,0,1
MVS,M60_4721_2018,M60_4721,566312.7937247908,2817924.5564361378,0,0,0,0,1,0,1
MVS,L08_4913_2018,L08_4913,580045.2309820221,2813430.229922514,0,0,0,0,1,1,1
MVS,M100_6064_2022,M100_6064,565721.3662979869,2800723.4403976304,0,0,1,1,1,1,1
MVS,M101_6065_2022,M101_6065,564595.4555606241,2801063.5090309726,0,0,0,0,1,1,1
MVS,L13_4740_2018,L13_4740,581385.2891508045,2820778.5857382286,0,0,0,0,1,1,1
MVS,M38_3811_2014,M38_3811,567208.5910631003,2823297.8763307803,0,0,0,0,1,0,1
MVS,M84_5883_2022,M84_5883,567554.8483891062,2810223.0636843685,0,0,0,0,1,0,1
MVS,M84_6078_2022,M84_6078,567557.7989096901,2810236.3676043805,0,0,0,0,1,0,1
MVS,L07_4914_2018,L07_4914,579944.6319130609,2813267.9410848687,0,0,0,0,1,1,1
MVS,M53_3841_2014,M53_3841,566509.9677402319,2819715.145664031,0,0,0,0,1,0,1
MVS,M80_3868_2014,M80_3868,567781.6727100987,2811515.4636070267,0,0,0,0,1,0,1
MVS,M84_4761_2018,M84_4761,567563.9060587041,2810222.0018243627,0,0,0,0,1,0,1
MVS,M87_4386_2016,M87_4386,567682.7963513192,2801380.979718265,0,0,0,0,1,0,1
MVS,L02_5927_2022,L02_5927,578943.8116689083,2810400.35448167,0,0,0,0,1,1,1
MVS,L17_4331_2016,L17_4331,581928.1202513378,2818792.880090315,0,0,1,1,1,1,1
MVS,M119_5843_2022,M119_5843,560452.1305623213,2792656.9220006135,0,0,0,0,1,1,1
MVS,M89_4756_2018,M89_4756,568731.9302599694,2808202.449178313,0,0,0,0,1,0,1
MVS,L11_5941_2022,L11_5941,582575.1043612988,2821783.7155029764,0,0,0,0,1,1,1
MVS,L03_3731_2014,L03_3731,579229.1237618108,2810799.6100644604,0,0,0,0,1,1,1
MVS,L21_4332_2016,L21_4332,580833.3704860724,2815641.0208417103,0,0,0,0,1,1,1
MVS,L11_4238_2016,L11_4238,582575.9246052847,2821813.6224438353,0,0,0,0,1,1,1
MVS,M56_3844_2014,M56_3844,566374.8214142352,2818795.305138225,0,0,0,0,1,0,1
MVS,M52_4372_2016,M52_4372,566402.1261478228,2820179.7322490374,0,0,0,0,1,0,1
MVS,M102_4777_2018,M102_4777,563873.0421451194,2801011.3410257,0,0,1,1,1,1,1
MVS,M47_3820_2014,M47_3820,566964.3608242291,2821102.814573462,0,0,0,0,1,0,1
MVS,L00_4796_2018,L00_4796,577550.6752542307,2809714.4797235522,0,0,0,0,1,1,1
MVS,M94_4141_2016,M94_4141,569421.35181732825,2806579.186934951,0,0,0,0,1,1,1
MVS,L20_4931_2018,L20_4931,580798.635263723,2815565.5038566086,0,0,0,0,1,1,1
MVS,L10_4334_2016,L10_4334,580423.8360710775,2814521.1280077184,0,0,0,0,1,1,1
MVS,M50_5891_2022,M50_5891,566541.8410799147,2820985.5319063407,0,0,0,0,1,0,1
MVS,M67_4348_2016,M67_4348,567295.4007999009,2815024.6673156517,0,0,0,0,1,0,1
MVS,M60_3848_2014,M60_3848,566306.8611899137,2817904.5932963397,0,0,0,0,1,0,1
MVS,L13_4240_2016,L13_4240,581375.2456655845,2820777.4171482283,0,0,0,0,1,1,1
MVS,L06_3728_2014,L06_3728,579575.5549752221,2812761.853796799,0,0,0,0,1,1,1
MVS,M111_4814_2018,M111_4814,562668.3813104912,2797086.608067108,0,0,0,0,1,0,1
MVS,M83_4874_2018,M83_4874,567778.2224334847,2810605.142958952,0,0,0,0,1,0,1
MVS,M96_4144_2016,M96_4144,567069.4527901863,2803078.8973365803,0,0,0,0,1,0,1
MVS,M54_3842_2014,M54_3842,566331.5581366324,2819411.930635625,0,0,0,0,1,0,1
MVS,L07_5938_2022,L07_5938,579944.6517130465,2813264.61882917,0,0,0,0,1,1,1
MVS,M52_5893_2022,M52_5893,566402.1756242412,2820169.765586134,0,0,0,0,1,0,1
MVS,M30_4862_2018,M30_4862,569561.9608306412,2827337.713428997,0,0,0,0,1,0,1
MVS,L06_4915_2018,L06_4915,579578.6046787765,2812756.334604028,0,0,0,0,1,1,1
MVS,L13_3825_2014,L13_3825,581375.3669610774,2820757.4833884994,0,0,0,0,1,1,1
MVS,M95_5829_2022,M95_5829,568509.2266657242,2805315.374120068,0,0,0,0,1,0,1
MVS,M94_3745_2014,M94_3745,569419.3511189376,2806576.9617639226,0,0,0,0,1,0,1
MVS,M65_6069_2022,M65_6069,566741.9005334036,2815529.10207664,0,0,0,0,1,0,1
MVS,M117_4783_2018,M117_4783,560334.2713174183,2794017.3715946334,0,0,0,0,1,0,1
MVS,M120_5983_2022,M120_5983,560210.1216642426,2794308.060509543,0,0,0,0,1,1,1
MVS,M81_6075_2022,M81_6075,567613.1162775747,2811235.542455086,0,0,0,0,1,0,1
MVS,M82_5881_2022,M82_5881,567690.9630581051,2810955.7563004233,0,0,0,0,1,1,1
MVS,M90_4867_2018,M90_4867,569229.7897194179,2808025.6014666897,0,0,0,0,1,0,1
MVS,M119_4107_2016,M119_4107,560444.0441595797,2792663.5301680807,0,0,0,0,1,0,1
MVS,L08_5960_2022,L08_5960,580048.1816059472,2813441.322115382,0,0,0,0,1,1,1
MVS,M31_5859_2022,M31_5859,569558.0358432028,2826934.580780389,0,0,0,0,1,0,1
MVS,L07_5961_2022,L07_5961,579950.6720132653,2813266.8696261304,0,0,0,0,1,1,1
MVS,L00_5925_2022,L00_5925,577553.6160684413,2809727.786062056,0,0,0,0,1,1,1
MVS,M92_4819_2018,M92_4819,569622.2603805633,2807416.330139127,0,0,0,0,1,1,1
MVS,L21_4245_2016,L21_4245,580825.3940209511,2815629.8980958634,0,0,0,0,1,1,1
MVS,L09_5936_2022,L09_5936,580235.3591022507,2813923.077802005,0,0,0,0,1,1,1
MVS,L12_5920_2022,L12_5920,582156.7121012873,2821344.7922858414,0,0,0,0,1,1,1
MVS,L09_5951_2022,L09_5951,580238.3823324875,2813921.9884309447,0,0,0,0,1,1,1
MVS,M48_5907_2022,M48_5907,567055.5413070901,2820957.0898528504,0,0,0,0,1,0,1
MVS,M60_5908_2022,M60_5908,566309.7232501189,2817935.6155383517,0,0,0,0,1,0,1
MVS,M120_4807_2018,M120_4807,560205.1361553174,2794296.9644462825,0,0,0,0,1,1,1
MVS,M36_4881_2018,M36_4881,568991.2490441214,2824643.650099855,0,0,0,0,1,0,1
MVS,L05_4339_2016,L05_4339,579402.3533637766,2811780.729890911,0,0,0,0,1,1,1
MVS,L00_4344_2016,L00_4344,577557.5819004017,2809737.7759792963,0,0,1,1,1,1,1
MVS,M101_4149_2016,M101_4149,564608.5821143213,2801054.7127038143,0,0,0,0,1,1,1
MVS,M111_4789_2018,M111_4789,562673.4613835213,2797076.665094799,0,0,0,0,1,1,1
MVS,M80_6074_2022,M80_6074,567816.955862632,2811499.0304340576,0,0,0,0,1,1,1
MVS,M64_4345_2016,M64_4345,566643.389429712,2815929.5010262625,0,0,0,0,1,0,1
MVS,L20_4746_2018,L20_4746,580798.6486172086,2815563.2890103967,0,0,0,0,1,1,1
MVS,M80_5879_2022,M80_5879,567821.0010172356,2811494.6211691773,0,0,0,0,1,1,1
MVS,M102_5863_2022,M102_5863,563876.0877953143,2801005.8184440816,0,0,0,0,1,1,1
MVS,M118_4804_2018,M118_4804,560362.6859752263,2791486.018685667,0,0,0,0,1,1,1
MVS,L01_5967_2022,L01_5967,578481.8417184113,2810106.387486556,0,0,1,1,1,1,1
MVS,M81_5880_2022,M81_5880,567614.1443001296,2811231.1179338135,0,0,0,0,1,0,1
MVS,M82_4327_2016,M82_4327,567692.0692890943,2810935.8282367378,0,0,0,0,1,1,1
MVS,L12_4739_2018,L12_4739,582138.4727598734,2821369.0446713977,0,0,0,0,1,1,1
MVS,M46_3819_2014,M46_3819,566972.4570407743,2821292.226842339,0,0,0,0,1,0,1
MVS,L01_3733_2014,L01_3733,578480.8553135397,2810103.059373741,0,0,0,0,1,1,1
MVS,M120_5845_2022,M120_5845,560208.1225294167,2794304.729447785,0,0,0,0,1,1,1
MVS,M51_4896_2018,M51_4896,566317.5767577724,2820407.4442527206,0,0,0,0,1,0,1
MVS,L14_5944_2022,L14_5944,581422.3931634037,2820462.0745943617,0,0,0,0,1,1,1
MVS,L04_4792_2018,L04_4792,579581.5076426178,2811249.1053035073,0,0,0,0,1,1,1
MVS,M102_4829_2018,M102_4829,563876.135019181,2800995.8520453307,0,0,0,0,1,1,1
MVS,M48_4367_2016,M48_4367,567070.6604816839,2820948.306183644,0,0,0,0,1,0,1
MVS,L13_4925_2018,L13_4925,581378.3752941024,2820758.6091663633,0,0,0,0,1,1,1
MVS,L03_5965_2022,L03_5965,579239.2075709947,2810795.2397577865,0,0,1,1,1,1,1
MVS,M83_3871_2014,M83_3871,567786.1455334553,2810629.546286239,0,0,0,0,1,0,1
MVS,M101_4306_2016,M101_4306,564595.519236362,2801050.2204866633,0,0,0,0,1,0,1
MVS,L02_3732_2014,L02_3732,578938.7306131325,2810409.18422474,0,0,0,0,1,1,1
MVS,M100_4827_2018,M100_4827,565739.4940256373,2800721.3139634538,0,0,0,0,1,0,1
MVS,L09_4335_2016,L09_4335,580237.3635457933,2813924.1972544654,0,0,0,0,1,1,1
MVS,M118_5842_2022,M118_5842,560323.415977224,2791483.628819943,0,0,0,0,1,0,1
MVS,M119_5981_2022,M119_5981,560447.0901680792,2792658.006859507,0,0,0,0,1,1,1
MVS,M57_4377_2016,M57_4377,566407.9640428886,2818598.3466034704,0,0,0,0,1,0,1
MVS,L14_5932_2022,L14_5932,581422.8723429526,2820548.4603171637,0,0,0,0,1,1,1
MVS,M92_4112_2016,M92_4112,569641.2711829473,2807436.3622254506,0,0,0,0,1,1,1
MVS,M120_4106_2016,M120_4106,560170.0303383276,2794265.8013380175,0,0,0,0,1,0,1
MVS,M55_4900_2018,M55_4900,566342.4761850492,2819034.3501668945,0,0,0,0,1,0,1
MVS,M31_4260_2016,M31_4260,569558.8017766852,2826916.127261743,0,0,0,0,1,0,1
MVS,L08_3893_2014,L08_3893,580053.090488278,2813461.2856642413,0,0,0,0,1,1,1
MVS,M30_5858_2022,M30_5858,569559.9287147506,2827342.1326359487,0,0,0,0,1,0,1
MVS,M46_5905_2022,M46_5905,566984.3889206791,2821317.7576695764,0,0,0,0,1,0,1
MVS,M66_4347_2016,M66_4347,567052.4278178697,2815156.341128771,0,0,0,0,1,1,1
MVS,M29_4258_2016,M29_4258,569974.6456245298,2828073.7442270294,0,0,0,0,1,0,1
MVS,L21_4930_2018,L21_4930,580836.4134275697,2815636.6093423883,0,0,0,0,1,1,1
MVS,M117_5846_2022,M117_5846,560338.3091527562,2794015.174844286,0,0,0,0,1,0,1
MVS,N04_3822_2014,N04_3822,582540.3131102334,2822209.879278266,0,0,0,0,1,1,1
MVS,L09_4748_2018,L09_4748,580241.4320682585,2813916.469380771,0,0,0,0,1,1,1
MVS,M57_4902_2018,M57_4902,566400.8235501965,2818619.3523885086,0,0,0,0,1,0,1
MVS,L17_5924_2022,L17_5924,581925.1386268812,2818787.3244846845,0,0,0,0,1,1,1
MVS,M119_4780_2018,M119_4780,560448.0873599593,2792660.226083756,0,0,0,0,1,1,1
MVS,L05_5963_2022,L05_5963,579406.4940667532,2811760.8202077784,0,0,1,1,1,1,1
MVS,M34_4866_2018,M34_4866,569077.3062499453,2825487.969710631,0,0,0,0,1,0,1
MVS,M111_4295_2016,M111_4295,562670.451373418,2797074.4363344572,0,0,0,0,1,0,1
MVS,M28_5997_2022,M28_5997,570053.6901826304,2828196.3483318286,0,0,0,0,1,0,1
MVS,L13_5931_2022,L13_5931,581381.2758003938,2820777.4538426455,0,0,0,0,1,0,1
MVS,L21_4745_2018,L21_4745,580832.4118371026,2815633.2628144445,0,0,0,0,1,0,1
MVS,M100_4775_2018,M100_4775,565717.351109386,2800721.2060134793,0,0,0,0,1,0,1
MVS,M65_5817_2022,M65_5817,566735.8020204441,2815542.3608500063,0,0,0,0,1,0,1
MVS,M66_3854_2014,M66_3854,567070.5696754475,2815147.5724667558,0,0,0,0,1,0,1
MVS,M47_5906_2022,M47_5906,566963.3059392786,2821112.7762218565,0,0,0,0,1,0,1
MVS,L13_3666_2014,L13_3666,581367.1178917845,2820791.7648309385,0,0,0,0,1,0,1
MVS,M82_4875_2018,M82_4875,567698.0534497267,2810945.8252288587,0,0,1,1,1,1,1
MVS,L01_4227_2016,L01_4227,578474.7880567427,2810108.561171365,0,0,0,0,1,1,1
MVS,L06_4790_2018,L06_4790,579583.6524897973,2812753.0421762983,0,0,0,0,1,1,1
MVS,M95_4822_2018,M95_4822,568503.2009944039,2805313.1286081,0,0,0,0,1,1,1
MVS,L02_4342_2016,L02_4342,578927.7254386052,2810399.1524795066,0,0,0,0,1,1,1
MVS,M116_5985_2022,M116_5985,560574.8972912706,2795600.9039281635,0,0,0,0,1,1,1
MVS,M27_4202_2016,M27_4202,569969.7147602733,2828694.2615859043,0,0,0,0,1,0,1
MVS,M51_5892_2022,M51_5892,566310.5086572684,2820414.0538149714,0,0,0,0,1,0,1
MVS,M32_5860_2022,M32_5860,569347.5665038135,2826453.9591544126,0,0,0,0,1,0,1
MVS,M91_4113_2016,M91_4113,569524.0802686408,2808309.513663009,0,0,0,0,1,1,1
MVS,M109_6002_2022,M109_6002,563055.1518007067,2797913.4187382953,0,0,0,0,1,0,1
MVS,L09_3892_2014,L09_3892,580238.3757064716,2813923.0958508905,0,0,0,0,1,1,1
MVS,M81_4326_2016,M81_4326,567614.2168059823,2811216.72177785,0,0,0,0,1,0,1
MVS,M99_4826_2018,M99_4826,566109.2616247053,2801671.0629239692,0,0,0,0,1,0,1
MVS,M94_4285_2016,M94_4285,569425.3817918514,2806578.100313083,0,0,0,0,1,0,1
MVS,L11_3823_2014,L11_3823,582578.8710340171,2821824.7154137013,0,0,0,0,1,0,1
MVS,M116_4809_2018,M116_4809,560579.936606816,2795599.8191349017,0,0,0,0,1,0,1
MVS,L20_5949_2022,L20_5949,580798.615233476,2815568.826125938,0,0,0,0,1,1,1
MVS,M104_4309_2016,M104_4309,563318.738582564,2800309.956138447,0,0,0,0,1,0,1
MVS,L05_4791_2018,L05_4791,579409.4849450752,2811765.2677199873,0,0,0,0,1,1,1
MVS,M33_5861_2022,M33_5861,569309.4696189028,2826245.5607145187,0,0,0,0,1,0,1
MVS,L17_4929_2018,L17_4929,581934.1173900835,2818798.4541568323,0,0,0,0,1,1,1
MVS,L12_4924_2018,L12_4924,582151.6667806918,2821348.0837094304,0,0,1,1,1,1,1
MVS,M94_6050_2022,M94_6050,569417.3961420107,2806565.87744961,0,0,0,0,1,0,1
MVS,M92_4753_2018,M92_4753,569622.2087734616,2807426.2966887048,0,0,0,0,1,1,1
MVS,M87_5886_2022,M87_5886,567637.2373030259,2809041.8584690657,0,0,0,0,1,0,1
MVS,L21_5933_2022,L21_5933,580835.3813002282,2815641.032970809,0,0,0,0,1,1,1
MVS,M119_4287_2016,M119_4287,560460.152628475,2792664.7095427318,0,0,0,0,1,1,1
MVS,L16_4243_2016,L16_4243,582075.4596010037,2819026.3518232903,0,0,0,0,1,1,1
MVS,M64_6068_2022,M64_6068,566635.4897399596,2815900.668585647,0,0,0,0,1,0,1
MVS,M119_3880_2014,M119_3880,560451.0838824324,2792665.776395107,0,0,0,0,1,0,1
MVS,M88_4757_2018,M88_4757,568062.8375163894,2808624.2944591455,0,0,0,0,1,0,1
MVS,L07_3676_2014,L07_3676,579931.9684588817,2813199.2032341454,0,0,0,0,1,1,1
MVS,M99_6063_2022,M99_6063,566114.0655899323,2801717.5976383095,0,0,0,0,1,0,1
RVC,1003U_1_2014,1003U_1,578700.5640765966,2802117.4533244227,0,1,1,1,0,1,1
RVC,1011U_2_2014,1011U_2,580887.1806173023,2803525.783821813,0,0,0,0,0,1,1
RVC,1011U_1_2014,1011U_1,580882.202252952,2803516.8943453934,0,0,0,0,0,1,1
RVC,1015U_2_2014,1015U_2,586980.3113518549,2816321.8473830335,1,0,0,1,0,1,1
RVC,1015U_1_2014,1015U_1,586980.3113518549,2816321.8473830335,0,1,0,1,0,1,1
RVC,1018U_2_2014,1018U_2,586727.6962692856,2819620.50989798,0,0,0,0,0,1,1
RVC,1019U_2_2014,1019U_2,586569.5378003537,2819984.9558015154,0,0,0,0,0,1,1
RVC,1025U_2_2014,1025U_2,586746.7039606032,2823970.8484416013,0,0,0,0,0,1,1
RVC,1026U_2_2014,1026U_2,588682.7583016062,2836083.0633403882,0,0,0,0,0,1,1
RVC,1029U_1_2014,1029U_1,584290.6946977421,2801431.41721547,0,1,0,1,0,1,1
RVC,1036U_1_2014,1036U_1,581949.6419058564,2801249.756053331,0,0,1,1,0,1,1
RVC,1036U_2_2014,1036U_2,581949.6419058564,2801249.756053331,0,0,1,1,0,1,1
RVC,1039U_2_2014,1039U_2,590462.928303545,2828665.8546877108,0,0,0,0,0,1,1
RVC,1040U_2_2014,1040U_2,590442.5213399293,2828860.637846055,0,0,0,0,0,1,1
RVC,1041U_1_2014,1041U_1,590250.8166889184,2828986.7020213027,1,0,1,1,0,1,1
RVC,1065U_1_2014,1065U_1,583723.062087222,2807411.464471489,1,0,0,1,0,1,1
RVC,1066U_1_2014,1066U_1,584153.7676595896,2807394.218905992,0,0,0,0,0,1,1
RVC,1070U_2_2014,1070U_2,585508.5334161966,2809673.072970312,0,0,0,0,0,1,1
RVC,1074U_1_2014,1074U_1,585059.5195795929,2814176.5184313525,0,0,0,0,0,1,1
RVC,1074U_2_2014,1074U_2,585063.675160631,2814155.502800739,0,0,0,0,0,1,1
RVC,1076U_2_2014,1076U_2,584609.7237223183,2815021.996718685,0,0,0,0,0,1,1
RVC,1086U_2_2014,1086U_2,587511.3113430333,2810751.361264626,0,0,0,0,0,1,1
RVC,1093U_2_2014,1093U_2,581869.5964621444,2804814.148062074,0,0,1,1,0,1,1
RVC,1097U_2_2014,1097U_2,583443.4996859896,2805769.5809709607,0,1,0,1,0,1,1
RVC,1097U_1_2014,1097U_1,583443.4996859896,2805769.5809709607,0,0,0,0,0,1,1
RVC,1100U_1_2014,1100U_1,582990.8603168989,2806235.235424749,0,0,0,0,0,1,1
RVC,1102U_2_2014,1102U_2,585485.3552029639,2804456.766868995,0,0,1,1,0,1,1
RVC,1112U_2_2014,1112U_2,585430.790080392,2805126.4346255767,0,0,0,0,0,1,1
RVC,1124U_2_2014,1124U_2,573568.7998513291,2788972.2086769342,0,0,0,0,0,1,1
RVC,1124U_1_2014,1124U_1,573593.9423717703,2788980.0970960422,1,0,1,1,0,1,1
RVC,1127U_1_2014,1127U_1,574621.1564526373,2791419.8090564418,0,1,0,1,0,1,1
RVC,1127U_2_2014,1127U_2,574658.3741697541,2791428.8736301996,0,0,0,0,0,1,1
RVC,1135U_2_2014,1135U_2,564567.7166235151,2771766.422587177,0,0,0,0,0,1,1
RVC,1135U_1_2014,1135U_1,564545.4373606275,2771785.1423543966,0,0,1,1,0,1,1
RVC,1143U_2_2014,1143U_2,579168.0190574991,2798952.917964132,0,0,0,0,0,1,1
RVC,1144U_2_2014,1144U_2,569818.3532115786,2776789.8856206527,1,1,0,1,0,1,1
RVC,1147U_1_2014,1147U_1,572070.0763089827,2782845.7652595374,1,1,0,1,0,1,1
RVC,1147U_2_2014,1147U_2,572088.9313250573,2782901.2351465584,1,1,0,1,0,1,1
RVC,1148U_1_2014,1148U_1,572820.8233527348,2783242.896349676,0,0,0,0,0,1,1
RVC,1159U_1_2014,1159U_1,574109.1789715257,2779854.5798534513,0,0,0,0,0,1,1
RVC,1160U_1_2014,1160U_1,575087.5477818033,2781220.9424540284,0,0,0,0,0,1,1
RVC,1185U_2_2014,1185U_2,577667.4812695715,2787831.190679488,0,0,1,1,0,1,1
RVC,1189U_1_2014,1189U_1,579484.9391704185,2789564.877418716,0,0,0,0,0,1,1
RVC,1198U_2_2014,1198U_2,574815.2995156245,2780687.8887927234,0,0,0,0,0,1,1
RVC,1199U_2_2014,1199U_2,574802.6330915808,2780974.635735668,0,0,0,0,0,1,1
RVC,1199U_1_2014,1199U_1,574783.3839578937,2780992.2482158896,0,0,0,0,0,1,1
RVC,1204U_2_2014,1204U_2,570777.4420027081,2778692.8977387664,0,0,0,0,0,1,1
RVC,1204U_1_2014,1204U_1,570769.4863050353,2778671.8159881704,1,0,1,1,0,1,1
RVC,1208U_1_2014,1208U_1,569944.3683014079,2777186.9756342256,1,0,0,1,0,1,1
RVC,1211U_1_2014,1211U_1,565977.4450589704,2769134.315406556,0,0,0,0,0,1,1
RVC,1215U_2_2014,1215U_2,563354.1670922142,2766355.719182235,0,0,0,0,0,1,1
RVC,1215U_1_2014,1215U_1,563407.5796301382,2766370.3623781283,0,0,0,0,0,1,1
RVC,1221U_2_2014,1221U_2,507584.6430009273,2736975.8318766584,0,0,0,0,0,1,1
RVC,1222U_2_2014,1222U_2,545003.8261899914,2758624.8103904,1,1,0,1,0,1,1
RVC,1223U_2_2014,1223U_2,545572.4099344718,2759786.0438612932,0,0,1,1,0,1,1
RVC,1229U_1_2014,1229U_1,538648.1992267787,2753684.594713373,0,0,0,0,0,1,1
RVC,1231U_1_2014,1231U_1,538562.5374140883,2753978.894703581,1,0,0,1,0,1,1
RVC,1235U_1_2014,1235U_1,506483.5993943621,2732439.9927212656,0,0,1,1,0,1,1
RVC,1235U_2_2014,1235U_2,506497.7528813695,2732455.5007483177,0,0,0,0,0,1,1
RVC,1238U_2_2014,1238U_2,506862.3747914311,2731468.0161910853,0,0,0,0,0,1,1
RVC,1242U_1_2014,1242U_1,539503.5687603182,2749132.728633224,0,0,0,0,0,1,1
RVC,1245U_1_2014,1245U_1,491002.62513488985,2724258.906093323,0,1,0,1,0,1,1
RVC,1245U_2_2014,1245U_2,491022.86670877854,2724258.893017802,0,1,0,1,0,1,1
RVC,1269U_1_2014,1269U_1,532980.6664753564,2743854.878393281,0,0,0,0,0,1,1
RVC,1269U_2_2014,1269U_2,532973.5627464863,2743867.041448574,0,0,0,0,0,1,1
RVC,1292U_2_2014,1292U_2,549947.6291594,2756467.150985383,0,0,0,0,0,1,1
RVC,1292U_1_2014,1292U_1,549929.4898517228,2756457.1191623867,0,0,0,0,0,1,1
